1 50.1475 40.2545
2 50.15 40.2591
3 50.1597 40.2582
4 50.1597 40.2613
5 50.159 40.2582
6 50.159 40.2582
7 50.1519 40.2511
8 50.1532 40.2532
9 50.1532 40.2532
10 50.1493 40.2507
11 50.1474 40.2482
12 50.1371 40.2381
13 50.1371 40.2381
14 50.1345 40.2366
15 50.1397 40.2421
16 50.139 40.2421
17 50.1364 40.2408
18 50.1371 40.2408
19 50.1345 40.2374
20 50.1345 40.2374
21 50.1345 40.2374
22 50.1345 40.2374
23 50.1254 40.2275
24 50.1254 40.2275
25 50.1254 40.2275
26 50.1254 40.2275
27 50.1242 40.2263
28 50.1242 40.2288
29 50.1248 40.2288
30 50.1203 40.2238
31 50.1203 40.2238
32 50.1171 40.2226
33 50.1196 40.2241
34 50.1196 40.2266
35 50.1241 40.2287
36 50.1222 40.2275
37 50.1215 40.2275
38 50.1209 40.2247
39 50.1164 40.2235
40 50.117 40.2244
41 50.1164 40.2231
42 50.1164 40.2231
43 50.1164 40.2231
44 50.1164 40.2231
45 50.1164 40.2231
46 50.1144 40.2231
47 50.1054 40.2207
48 50.1054 40.2207
49 50.1028 40.2191
50 50.1022 40.2179
51 50.1022 40.2145
52 50.097 40.2111
53 50.0675 40.1657
54 50.0656 40.1644
55 50.0636 40.162
56 50.0662 40.162
57 50.0649 40.1608
58 50.0649 40.1608
59 50.0649 40.1608
60 50.0649 40.1608
61 50.0649 40.1608
62 50.0649 40.1608
63 50.0649 40.1608
64 50.0623 40.1592
65 50.0649 40.1608
66 50.0649 40.1608
67 50.0688 40.1715
68 50.0688 40.1715
69 50.0688 40.1715
70 50.0688 40.1715
71 50.0688 40.1715
72 50.07 40.1715
73 50.07 40.1715
74 50.0675 40.17
75 50.07 40.1715
76 50.07 40.1746
77 50.0675 40.17
78 50.07 40.1715
79 50.07 40.1715
80 50.07 40.1715
81 50.07 40.1715
82 50.079 40.1868
83 50.07 40.1715
84 50.07 40.1715
85 50.07 40.1715
86 50.07 40.1715
87 50.07 40.1715
88 50.07 40.1715
89 50.0675 40.17
90 50.0675 40.17
91 50.0675 40.17
92 50.07 40.1715
93 50.07 40.1715
94 50.07 40.1715
95 50.0675 40.17
96 50.0694 40.1715
97 50.0694 40.1715
98 50.0694 40.1715
99 50.0694 40.1715
100 50.0694 40.1715
101 50.0694 40.1715
102 50.0694 40.1715
103 50.0694 40.1715
104 50.0694 40.1715
105 50.0694 40.1715
106 50.0694 40.1715
107 50.0694 40.1715
108 50.0668 40.17
109 50.0694 40.1715
110 50.0694 40.1715
111 50.0694 40.1715
112 50.0668 40.17
113 50.0694 40.1715
114 50.0694 40.1715
115 50.0694 40.1715
116 50.0713 40.1721
117 50.0713 40.1721
118 50.0732 40.1794
119 50.0732 40.1794
120 50.0732 40.1794
121 50.0732 40.1794
122 50.0732 40.1794
123 50.0707 40.1779
124 50.0732 40.1794
125 50.0732 40.1794
126 50.0732 40.1794
127 50.0732 40.1794
128 50.0732 40.1794
129 50.0732 40.1794
130 50.0732 40.1794
131 50.0732 40.1794
132 50.0732 40.1773
133 50.0732 40.1773
134 50.0732 40.1773
135 50.0732 40.1773
136 50.0732 40.1773
137 50.0732 40.1773
138 50.0732 40.1773
139 50.0732 40.1773
140 50.0732 40.1773
141 50.0732 40.1773
142 50.0732 40.1773
143 50.0732 40.1773
144 50.0732 40.1773
145 50.0822 40.1926
146 50.0732 40.1773
147 50.0732 40.1773
148 50.0732 40.1773
149 50.0732 40.1773
150 50.0732 40.1773
151 50.0732 40.1773
152 50.0732 40.1773
153 50.0732 40.1773
154 50.0732 40.1773
155 50.0707 40.1757
156 50.0732 40.1773
157 50.0732 40.1773
158 50.0732 40.1773
159 50.0732 40.1773
160 50.0739 40.1782
161 50.0739 40.1782
162 50.0764 40.1797
163 50.0764 40.1797
164 50.0764 40.1797
165 50.0764 40.1797
166 50.0764 40.1797
167 50.0764 40.1797
168 50.0764 40.1797
169 50.0739 40.1782
170 50.0764 40.1797
171 50.0764 40.1797
172 50.0764 40.1797
173 50.0764 40.1797
174 50.0739 40.1782
175 50.0764 40.1797
176 50.0764 40.1797
177 50.0739 40.1782
178 50.0739 40.1782
179 50.0764 40.1797
180 50.0764 40.1797
181 50.0764 40.1797
182 50.0764 40.1797
183 50.0764 40.1797
184 50.0764 40.1797
185 50.0764 40.1797
186 50.0764 40.1797
187 50.0764 40.1797
188 50.0739 40.1782
189 50.0764 40.1797
190 50.0764 40.1797
191 50.0739 40.1782
192 50.0764 40.1797
193 50.0764 40.1797
194 50.0764 40.1797
195 50.0764 40.1797
196 50.0764 40.1797
197 50.0764 40.1797
198 50.0764 40.1797
199 50.0764 40.1797
200 50.0764 40.1797
201 50.0764 40.1797
202 50.0764 40.1797
203 50.0764 40.1797
204 50.0764 40.1797
205 50.0739 40.1782
206 50.0764 40.1797
207 50.0764 40.1797
208 50.0764 40.1797
209 50.0764 40.1797
210 50.0764 40.1797
211 50.0764 40.1797
212 50.0739 40.1782
213 50.0841 40.1858
214 50.0764 40.1797
215 50.0732 40.1723
216 50.07 40.1711
217 50.07 40.1711
218 50.0687 40.1699
219 50.0687 40.1699
220 50.07 40.1705
221 50.07 40.1705
222 50.07 40.1705
223 50.0681 40.1658
224 50.0681 40.1658
225 50.0674 40.1658
226 50.0674 40.1658
227 50.0674 40.1658
228 50.0649 40.164
229 50.0661 40.1643
230 50.0642 40.163
231 50.0681 40.1646
232 50.0655 40.163
233 50.0655 40.163
234 50.0681 40.1646
235 50.0687 40.1646
236 50.07 40.1664
237 50.07 40.1664
238 50.07 40.1664
239 50.07 40.1655
240 50.07 40.1655
241 50.07 40.1655
242 50.0668 40.1606
243 50.0648 40.1569
244 50.0661 40.1587
245 50.0661 40.1587
246 50.0668 40.1587
247 50.0597 40.1547
248 50.0623 40.1562
249 50.0558 40.1479
250 50.0558 40.1479
251 50.283 40.2772
252 50.283 40.2772
253 50.2715 40.268
254 50.2715 40.268
255 50.2721 40.2683
256 50.2689 40.2692
257 50.2663 40.2677
258 50.2663 40.2677
259 50.2689 40.2692
260 50.2689 40.2692
261 50.2727 40.2711
262 50.272 40.2701
263 50.2707 40.2655
264 50.2707 40.2655
265 50.2733 40.2671
266 50.2733 40.2671
267 50.2739 40.2713
268 50.2739 40.2713
269 50.2739 40.2713
270 50.2733 40.2652
271 50.2585 40.2468
272 50.2585 40.2468
273 50.2578 40.2468
274 50.2585 40.2468
275 50.2585 40.2468
276 50.2585 40.2468
277 50.2585 40.2468
278 50.2437 40.2357
279 50.2487 40.2399
280 50.2513 40.2414
281 50.2487 40.2399
282 50.2807 40.2704
283 50.2807 40.2704
284 50.2807 40.2704
285 50.2781 40.2689
286 50.2788 40.2689
287 50.2788 40.2689
288 50.2775 40.2679
289 50.2775 40.2679
290 50.2775 40.2697
291 50.2775 40.2697
292 50.2736 40.2673
293 50.2736 40.2673
294 50.2685 40.2621
295 50.2723 40.2709
296 50.2685 40.2706
297 50.2685 40.2706
298 50.2685 40.2706
299 50.271 40.2709
300 50.271 40.2709
301 50.271 40.2709
302 50.271 40.2709
303 50.271 40.2709
304 50.271 40.2709
305 50.2684 40.2696
306 50.2697 40.2696
307 50.2671 40.2681
308 50.278 40.2754
309 50.276 40.2729
310 50.276 40.2729
311 50.276 40.2729
312 50.276 40.2729
313 50.276 40.2732
314 50.2773 40.2732
315 50.2645 40.2677
316 50.262 40.265
317 50.2696 40.2668
318 50.2696 40.2668
319 50.2696 40.2668
320 50.2696 40.2668
321 50.2651 40.2643
322 50.2645 40.2643
323 50.2632 40.2628
324 50.2651 40.2643
325 50.2632 40.2628
326 50.2657 40.2643
327 50.2657 40.2643
328 50.2657 40.2643
329 50.2613 40.2616
330 50.4101 40.3951
331 50.4056 40.3926
332 50.4056 40.3926
333 50.4068 40.3929
334 50.4068 40.3929
335 50.4119 40.3938
336 50.399 40.3839
337 50.3977 40.3827
338 50.3977 40.3827
339 50.3977 40.3827
340 50.397 40.3836
341 50.3958 40.3824
342 50.3926 40.3796
343 50.3951 40.3811
344 50.3951 40.3811
345 50.3951 40.3811
346 50.3945 40.3811
347 50.3945 40.3811
348 50.3945 40.3811
349 50.3964 40.3811
350 50.3976 40.3851
351 50.3976 40.3851
352 50.3989 40.3887
353 50.3989 40.3887
354 50.3996 40.3887
355 50.3931 40.3789
356 50.3931 40.3789
357 50.3893 40.3774
358 50.3893 40.3774
359 50.3867 40.3746
360 50.3867 40.3746
361 50.3841 40.3718
362 50.3847 40.3745
363 50.386 40.3745
364 50.386 40.3745
365 50.386 40.3748
366 50.386 40.3748
367 50.3873 40.3748
368 50.3873 40.3748
369 50.3873 40.3748
370 50.3847 40.3736
371 50.3847 40.3736
372 50.3948 40.3908
373 50.3948 40.3908
374 50.3948 40.3908
375 50.3948 40.3908
376 50.3942 40.3908
377 50.391 40.3893
378 50.3935 40.3908
379 50.3935 40.3908
380 50.3935 40.3908
381 50.3929 40.3896
382 50.3935 40.3899
383 50.3935 40.3899
384 50.3935 40.3899
385 50.396 40.3901
386 50.396 40.3901
387 50.3947 40.3913
388 50.3941 40.3922
389 50.3941 40.3922
390 50.403 40.4013
391 50.4056 40.4028
392 50.403 40.4028
393 50.4017 40.4004
394 50.4011 40.3992
395 50.4011 40.3992
396 50.4125 40.4071
397 50.4131 40.4073
398 50.4131 40.4092
399 50.4131 40.4092
400 50.4112 40.4067
401 50.4112 40.4067
402 50.4112 40.4073
403 50.4112 40.4073
404 50.4112 40.4073
405 50.408 40.4048
406 50.408 40.4048
407 50.408 40.4048
408 50.4074 40.4048
409 50.4061 40.4024
410 50.4061 40.4024
411 50.4073 40.4029
412 50.4073 40.4029
413 50.408 40.4032
414 50.408 40.4032
415 50.4117 40.4035
416 50.4117 40.4035
417 50.4092 40.402
418 50.413 40.4035
419 50.413 40.4035
420 50.413 40.4035
421 50.4135 40.3976
422 50.4103 40.3949
423 50.4128 40.3964
424 50.414 40.4009
425 50.4006 40.3911
426 50.4006 40.3911
427 50.398 40.3862
428 50.3954 40.3834
429 50.3973 40.3855
