1 1 1
2 2 1
3 3 1
4 3 1
5 4 1
6 5 1
7 5 1
8 5 1
9 6 2
10 7 2
11 7 2
12 7 2
13 8 3
14 8 3
15 8 3
16 9 3
17 9 3
18 10 3
19 11 3
20 12 3
21 12 3
22 12 3
23 13 3
24 14 3
25 15 4
26 16 4
27 16 4
28 17 4
29 18 5
30 19 5
31 19 6
32 20 6
33 21 6
34 22 6
35 22 6
36 23 6
37 23 6
38 23 7
39 24 7
40 25 7
41 25 7
42 25 7
43 26 8
44 27 9
45 28 9
46 29 10
47 30 10
48 31 10
49 32 10
50 33 10
51 34 10
52 35 10
53 36 10
54 37 10
55 37 10
56 38 10
57 38 10
58 39 10
59 40 10
60 41 10
61 41 11
62 42 11
63 43 12
64 44 12
65 44 12
66 45 12
67 46 13
68 46 13
69 47 14
70 47 14
71 47 15
72 47 16
73 48 16
74 48 16
75 48 16
76 49 16
77 50 16
78 51 16
79 52 17
80 52 17
81 52 17
82 52 17
83 52 17
84 53 17
85 54 17
86 54 17
87 55 17
88 55 17
89 55 17
90 56 17
91 57 17
92 58 17
93 59 17
94 60 17
95 61 17
96 62 17
97 63 17
98 63 17
99 63 17
100 64 17
101 65 18
102 66 18
103 67 18
104 67 19
105 67 19
106 68 19
107 69 20
108 69 20
109 70 20
110 71 20
111 71 21
112 72 21
113 72 22
114 73 22
115 73 23
116 73 23
117 73 23
118 74 24
119 74 24
120 74 24
121 74 24
122 74 24
123 75 24
124 76 24
125 76 24
126 76 24
127 77 24
128 78 25
129 78 25
130 78 25
131 78 25
132 78 25
133 78 25
134 79 25
135 80 25
136 80 25
137 81 25
138 81 26
139 81 26
140 82 26
141 82 26
142 83 26
143 84 26
144 85 27
145 85 28
146 86 29
147 86 29
148 87 29
149 87 29
150 87 29
151 88 29
152 89 30
153 90 30
154 91 31
155 92 31
156 92 31
157 92 31
158 93 31
159 94 31
160 95 31
161 96 31
162 96 32
163 97 32
164 98 32
165 99 32
166 99 32
167 99 32
168 100 32
169 100 32
170 101 32
171 101 32
172 102 32
173 102 33
174 103 34
175 103 35
176 104 36
177 105 36
178 106 37
179 106 37
180 106 37
181 107 37
182 107 37
183 108 37
184 108 37
185 109 37
186 110 38
187 110 39
188 110 39
189 111 40
190 111 40
191 111 40
192 111 40
193 112 40
194 112 40
195 112 40
196 112 40
197 112 40
198 113 40
199 114 41
200 115 42
201 116 42
202 116 42
203 116 43
204 116 44
205 116 44
206 116 44
207 117 44
208 117 44
209 118 44
210 118 44
211 118 44
212 118 44
213 118 44
214 118 44
215 118 44
216 118 44
217 119 45
218 120 46
219 120 46
220 121 47
221 121 47
222 121 47
223 122 47
224 122 47
225 122 47
226 122 48
227 122 48
228 122 48
229 122 48
230 122 48
231 122 48
232 123 48
233 124 48
234 124 48
235 124 48
236 125 48
237 125 48
238 126 48
239 127 48
240 127 48
241 128 49
242 128 50
243 129 51
244 129 51
245 130 51
246 131 52
247 132 52
248 133 53
249 134 53
250 134 53
251 135 53
252 136 53
253 137 54
254 138 54
255 139 54
256 140 54
257 141 54
258 141 54
259 142 55
260 143 56
261 144 57
262 145 58
263 146 58
264 146 58
265 147 58
266 148 58
267 149 58
268 149 58
269 150 58
270 151 58
271 152 58
272 153 59
273 154 59
274 155 59
275 156 59
276 156 60
277 157 60
278 158 60
279 159 60
280 160 61
281 161 61
282 162 61
283 163 62
284 164 62
285 165 62
286 166 63
287 167 63
288 168 64
289 169 64
290 170 64
291 171 65
292 171 66
293 172 66
294 172 67
295 172 68
296 172 69
297 172 69
298 172 69
299 173 70
300 173 71
301 173 72
302 173 72
303 173 73
304 174 74
305 175 75
306 175 75
307 176 76
308 177 77
309 177 77
310 178 78
311 179 79
312 180 79
313 181 79
314 182 79
315 183 80
316 184 81
317 185 81
318 185 81
319 185 82
320 185 82
321 186 82
322 186 83
323 187 83
324 188 84
325 188 85
326 189 86
327 190 87
328 190 87
329 190 87
330 190 88
331 190 88
332 191 89
333 191 90
334 192 91
335 193 92
336 193 93
337 193 94
338 193 95
339 193 96
340 194 96
341 195 97
342 195 97
343 196 98
344 196 99
345 197 100
346 197 101
347 197 102
348 197 103
349 198 103
350 198 104
351 199 105
352 200 106
353 200 107
354 200 108
355 200 108
356 200 108
357 201 109
358 201 109
359 201 109
360 201 110
361 201 111
362 201 112
363 201 112
364 201 112
365 202 113
366 202 114
367 202 114
368 203 115
369 204 116
370 205 116
371 205 116
372 205 116
373 205 116
374 205 116
375 205 116
376 206 116
377 206 116
378 207 116
